sale_id,product_id,customer_id,quantity,sale_date,discount,channel,region
4775,172,464,2,2024-10-27,0.23,Online,South
4776,44,824,5,2025-11-14,0.05,Online,East
4777,108,1555,1,2025-07-28,0.07,Store,West
4778,159,391,3,2024-05-15,0.1,Store,South
4779,124,1342,3,2024-06-04,0.11,Online,North
4780,68,1102,4,2025-06-30,0.25,Online,East
4781,59,1448,3,2024-07-12,0.24,Store,South
4782,144,508,4,2025-04-16,0.04,Store,West
4783,161,1858,4,2025-04-01,0.22,Online,East
4784,24,1600,5,2025-03-23,0,Online,South
4785,43,1649,2,2025-06-17,0.28,Online,South
4786,113,1780,1,2025-09-21,0.13,Store,North
4787,200,756,2,2024-03-19,0.1,Store,East
4788,65,1280,3,2024-08-28,0.25,Store,South
4789,21,290,3,2025-10-05,0.1,Online,West
4790,121,511,3,2024-01-01,0.12,Online,North
4791,170,1472,4,2025-11-10,0.06,Online,South
4792,46,858,4,2023-12-13,0.28,Online,North
4793,92,229,1,2024-09-25,0.27,Online,South
4794,126,796,4,2024-05-21,0.15,Online,West
4795,27,1512,4,2024-04-22,0.17,Online,East
4796,126,522,2,2024-02-21,0.01,Online,South
4797,94,672,4,2024-05-30,0.19,Online,West
4798,166,1485,5,2024-10-21,0.02,Online,East
4799,70,546,4,2025-10-02,0.18,Store,East
4800,55,1691,4,2025-03-18,0.2,Online,South
4801,143,850,4,2025-02-24,0.03,Online,East
4802,5,340,4,2024-07-18,0,Store,East
4803,19,1499,1,2024-03-03,0.07,Store,East
4804,84,1542,3,2023-12-29,0.08,Online,West
4805,113,1528,5,2023-12-15,0.28,Store,West
4806,29,654,3,2025-03-08,0.24,Store,North
4807,184,1481,3,2025-03-04,0.06,Store,East
4808,44,1615,3,2024-06-09,0.07,Online,East
4809,192,1012,3,2024-12-07,0.07,Online,North
4810,157,1778,2,2024-07-06,0.06,Store,East
4811,23,1526,5,2024-01-09,0.2,Online,South
4812,33,402,5,2025-07-08,0.14,Store,West
4813,178,1030,3,2024-08-13,0.24,Online,North
4814,62,563,5,2025-06-16,0.2,Store,North
4815,43,1224,1,2024-11-26,0.08,Online,East
4816,130,1122,2,2025-05-03,0.16,Store,North
4817,83,353,2,2024-06-10,0.28,Online,North
4818,50,469,4,2025-08-01,0.27,Store,South
4819,200,1050,4,2025-10-24,0.29,Online,East
4820,15,483,1,2025-03-10,0.05,Online,West
4821,21,512,2,2025-10-10,0.23,Store,South
4822,167,1431,5,2024-12-29,0.27,Online,West
4823,68,822,3,2024-07-06,0.29,Store,East
4824,140,249,4,2025-10-08,0.27,Online,East
4825,163,890,4,2024-06-21,0.27,Store,East
4826,188,735,4,2025-04-18,0.19,Store,West
4827,38,1734,3,2025-02-24,0.19,Store,South
4828,125,793,4,2024-08-07,0.19,Store,East
4829,42,582,1,2025-10-29,0.18,Online,North
4830,9,1218,3,2025-03-05,0.18,Store,East
4831,80,1437,2,2025-07-28,0.13,Online,North
4832,187,1789,2,2025-08-20,0.22,Store,South
4833,18,1954,1,2025-07-30,0.16,Online,East
4834,194,48,2,2025-10-02,0.23,Store,North
4835,16,1120,3,2024-08-26,0.24,Online,West
4836,195,298,4,2024-05-07,0.2,Online,West
4837,62,994,5,2025-08-09,0.19,Online,South
4838,145,931,1,2025-06-25,0.19,Store,West
4839,96,1579,1,2024-02-05,0.24,Store,East
4840,180,1529,4,2025-10-27,0.21,Online,East
4841,25,729,4,2025-09-06,0.13,Store,West
4842,18,967,5,2024-02-06,0.19,Store,West
4843,138,1664,4,2024-05-02,0.07,Store,East
4844,189,1927,4,2024-05-08,0.02,Online,North
4845,82,873,5,2023-12-20,0.03,Store,East
4846,62,600,2,2025-09-16,0.3,Store,East
4847,199,499,1,2024-10-12,0.17,Store,West
4848,49,1652,5,2023-12-23,0,Online,East
4849,121,1376,5,2025-10-18,0.03,Online,South
4850,142,465,3,2023-12-10,0.13,Store,North
4851,141,680,5,2024-07-14,0.1,Store,East
4852,110,1341,1,2024-09-29,0.17,Store,South
4853,108,77,1,2025-11-19,0.19,Online,East
4854,63,673,2,2024-12-24,0.03,Store,West
4855,70,20,5,2024-10-23,0.18,Online,North
4856,79,119,2,2024-07-10,0.24,Online,South
4857,96,1421,3,2024-12-05,0.02,Store,South
4858,199,1556,3,2025-04-04,0.15,Store,West
4859,54,1267,2,2025-03-09,0.15,Online,South
4860,55,353,3,2025-10-15,0,Online,South
4861,49,1345,4,2025-11-08,0.12,Store,East
4862,56,704,1,2024-09-27,0.15,Store,West
4863,69,1001,1,2025-08-27,0.1,Store,East
4864,182,1573,4,2025-08-17,0.21,Store,North
4865,161,1989,2,2024-04-14,0.26,Online,North
4866,121,1891,1,2024-10-24,0.15,Store,North
4867,17,1787,5,2024-02-02,0.04,Store,West
4868,1,1681,3,2025-03-30,0.22,Store,East
4869,83,436,2,2025-07-21,0.16,Store,North
4870,121,1694,3,2025-06-15,0.11,Online,South
4871,4,197,3,2024-07-01,0.16,Online,East
4872,180,979,5,2025-07-18,0.07,Store,South
4873,146,252,4,2025-04-04,0.06,Online,West
4874,47,55,2,2025-06-30,0.26,Online,South
4875,189,1439,1,2025-07-04,0.01,Store,West
4876,188,1373,5,2024-03-26,0.29,Store,South
4877,30,585,1,2024-02-05,0.26,Store,South
4878,191,726,1,2024-08-14,0.02,Online,East
4879,138,120,4,2024-06-19,0.11,Store,East
4880,141,43,4,2024-10-11,0.2,Online,West
4881,140,602,1,2024-10-19,0.1,Store,North
4882,99,1443,3,2024-04-29,0.13,Online,North
4883,164,1666,4,2024-03-08,0.17,Online,South
4884,58,1794,2,2024-02-21,0.03,Store,North
4885,127,966,5,2025-08-11,0.24,Online,East
4886,193,1832,3,2025-08-22,0.06,Online,East
4887,193,332,2,2025-10-04,0.02,Store,East
4888,76,1808,3,2024-11-09,0.03,Store,South
4889,67,1610,4,2024-09-03,0.05,Store,East
4890,66,1366,3,2023-12-13,0.25,Store,South
4891,113,1061,1,2024-08-31,0.2,Store,South
4892,60,1739,2,2025-02-24,0.03,Store,West
4893,162,586,3,2025-08-13,0.18,Store,East
4894,118,37,5,2025-11-02,0.16,Store,South
4895,186,719,3,2024-05-05,0.16,Online,North
4896,70,1776,2,2025-09-02,0.05,Store,South
4897,192,1967,1,2025-08-08,0.16,Store,North
4898,68,1298,3,2025-06-30,0.22,Online,South
4899,149,849,5,2024-11-06,0.2,Online,West
4900,137,714,5,2025-07-28,0.1,Store,West
4901,70,1399,3,2024-01-15,0.22,Online,West
4902,100,333,2,2024-07-14,0.2,Store,South
4903,141,929,5,2025-07-24,0.28,Store,North
4904,78,574,5,2024-07-29,0.29,Online,West
4905,24,1103,1,2024-08-17,0.21,Online,South
4906,81,1763,5,2025-10-27,0.2,Store,North
4907,115,273,3,2024-09-27,0.14,Online,East
4908,2,1208,5,2024-05-23,0.17,Online,West
4909,1,335,1,2024-09-29,0.28,Store,West
4910,79,929,4,2025-08-17,0.26,Online,South
4911,146,719,3,2025-08-26,0.08,Store,North
4912,171,1307,4,2024-12-17,0.08,Store,North
4913,87,1414,1,2024-08-01,0.03,Online,West
4914,33,687,3,2025-06-06,0.09,Store,South
4915,132,1192,3,2025-08-27,0.19,Online,West
4916,116,131,4,2024-05-14,0.05,Online,West
4917,149,357,3,2024-02-20,0.11,Online,North
4918,200,315,2,2025-09-19,0.08,Store,South
4919,24,1057,3,2024-08-06,0.16,Online,South
4920,11,493,5,2023-12-04,0.25,Online,East
4921,125,835,1,2025-11-24,0.22,Online,South
4922,140,119,3,2023-11-30,0.23,Store,North
4923,26,1505,3,2023-12-29,0.22,Store,West
4924,53,1741,3,2025-08-30,0.26,Store,East
4925,173,1044,2,2023-12-15,0.16,Store,West
4926,2,596,3,2024-01-13,0.14,Store,East
4927,176,831,3,2023-12-01,0.01,Online,South
4928,25,748,2,2024-03-05,0.13,Store,East
4929,185,1219,4,2024-04-01,0.17,Online,West
4930,160,650,1,2024-12-06,0,Online,East
4931,17,312,3,2024-03-02,0.08,Online,East
4932,88,559,4,2025-07-13,0.29,Online,South
4933,168,4,1,2024-05-18,0.08,Online,East
4934,46,715,4,2024-12-09,0.17,Online,East
4935,76,1919,1,2024-12-20,0.19,Store,South
4936,10,1957,4,2024-03-04,0.08,Online,West
4937,62,156,3,2024-08-07,0.03,Store,East
4938,146,446,3,2025-11-19,0.14,Online,North
4939,168,148,2,2024-10-30,0.07,Online,South
4940,151,252,1,2025-09-15,0.11,Store,East
4941,111,307,1,2024-08-28,0.06,Store,North
4942,14,1760,1,2024-06-21,0.15,Store,South
4943,111,1420,3,2024-10-01,0.11,Online,North
4944,147,242,2,2024-10-06,0.16,Store,North
4945,112,975,3,2024-11-18,0,Online,East
4946,115,409,5,2024-03-05,0.23,Store,South
4947,19,99,5,2024-05-11,0.1,Store,South
4948,187,1854,2,2024-09-17,0.07,Store,North
4949,98,888,4,2025-10-13,0.01,Online,West
4950,55,109,5,2025-02-18,0.26,Online,West
4951,123,1435,1,2025-02-07,0.03,Online,North
4952,96,897,2,2024-10-21,0,Store,North
4953,159,623,1,2024-05-20,0.29,Store,East
4954,16,283,5,2024-11-13,0.16,Store,North
4955,72,1349,3,2024-05-29,0.12,Store,North
4956,82,305,5,2024-07-20,0.24,Online,North
4957,149,973,2,2025-03-12,0.06,Store,West
4958,147,1131,3,2024-06-23,0.01,Online,South
4959,184,779,3,2024-07-05,0.17,Store,West
4960,133,1431,2,2024-10-08,0.09,Store,North
4961,105,1717,4,2025-04-08,0.18,Online,West
4962,55,1674,2,2025-04-18,0.28,Online,East
4963,48,1359,3,2025-05-13,0.14,Online,West
4964,195,467,3,2024-09-24,0.17,Online,East
4965,125,1216,2,2025-11-26,0.08,Online,South
4966,13,1582,2,2025-01-24,0.03,Store,South
4967,156,532,5,2024-01-17,0.07,Online,North
4968,54,1683,3,2025-11-03,0.07,Store,West
4969,35,1406,2,2025-06-07,0.05,Online,South
4970,119,993,3,2025-06-26,0.08,Store,North
4971,170,998,3,2024-06-15,0.23,Store,East
4972,174,1969,1,2024-08-22,0.21,Online,East
4973,61,539,5,2025-03-29,0.05,Store,North
4974,89,591,2,2025-06-17,0.06,Store,North
4975,104,1137,1,2025-09-27,0.11,Store,East
4976,110,710,2,2025-04-19,0.09,Store,South
4977,143,1768,4,2024-09-17,0.22,Online,North
4978,123,859,5,2024-06-26,0.23,Store,South
4979,96,1787,1,2025-08-28,0.13,Store,North
4980,27,1036,4,2025-01-17,0.03,Online,North
4981,140,196,5,2025-07-11,0.12,Online,East
4982,19,278,1,2025-10-05,0.03,Online,West
4983,44,908,3,2025-09-02,0.02,Store,East
4984,171,746,1,2024-08-25,0.2,Online,West
4985,74,85,5,2024-04-15,0.14,Store,West
4986,41,1661,3,2024-03-28,0.18,Online,North
4987,114,412,5,2024-10-30,0.17,Online,North
4988,7,988,4,2024-02-29,0,Online,West
4989,163,1582,5,2025-05-01,0.12,Store,West
4990,59,173,4,2024-10-07,0.07,Online,North
4991,3,1336,5,2025-02-18,0.15,Store,South
4992,22,1780,2,2024-08-02,0.01,Store,South
4993,111,727,2,2025-04-10,0.18,Online,West
4994,140,616,1,2024-07-11,0.25,Store,East
4995,46,360,1,2024-09-15,0.14,Online,South
4996,59,1720,2,2024-08-17,0.15,Store,North
4997,37,185,2,2024-05-15,0.02,Online,East
4998,65,284,5,2025-02-16,0.2,Store,South
4999,7,1211,5,2024-04-16,0.07,Store,East
5000,80,55,2,2023-12-01,0.26,Online,East
5001,59,288,3,2024-04-14,0.08,Store,South
5002,192,1417,3,2025-11-17,0.11,Online,East
5003,129,66,2,2024-03-12,0.17,Store,West
5004,49,516,3,2023-12-02,0.2,Store,East
5005,103,1373,5,2024-05-22,0.23,Online,South
5006,47,1607,5,2024-06-28,0.27,Online,West
5007,195,1523,1,2024-02-16,0.1,Online,West
5008,126,1834,1,2025-10-19,0.07,Store,East
5009,197,987,3,2024-10-12,0.17,Online,South
5010,106,977,2,2025-08-04,0.15,Online,North
5011,8,116,2,2025-10-21,0.23,Store,East
5012,160,1230,1,2025-10-21,0.2,Store,East
5013,83,1005,5,2024-06-20,0.08,Online,North
5014,5,223,3,2024-08-07,0.07,Store,West
5015,143,1940,5,2025-02-16,0.24,Online,North
5016,105,498,1,2024-01-12,0.19,Store,West
5017,12,1079,2,2024-06-28,0.17,Online,South
5018,130,419,3,2025-07-24,0.25,Store,West
5019,54,20,2,2024-07-31,0.07,Store,South
5020,73,1196,4,2025-06-16,0.29,Online,South
5021,83,1389,1,2025-08-11,0.26,Store,West
5022,72,751,1,2025-05-29,0.3,Online,North
5023,85,643,2,2025-05-20,0.13,Store,North
5024,185,162,5,2025-08-30,0.18,Store,North
5025,120,1343,5,2025-01-25,0.09,Store,East
5026,119,424,5,2025-05-27,0.16,Store,North
5027,64,1320,2,2023-12-26,0.24,Store,West
5028,16,386,2,2024-02-08,0.21,Store,West
5029,110,1770,4,2024-01-03,0.18,Store,South
5030,153,923,3,2024-11-17,0.14,Online,North
5031,40,1919,2,2024-06-23,0.19,Online,North
5032,104,649,2,2025-06-05,0.21,Online,North
5033,189,1355,3,2025-02-01,0.15,Store,East
5034,150,1453,1,2025-06-08,0.01,Online,West
5035,92,545,2,2023-12-15,0.16,Online,South
5036,106,177,1,2024-08-27,0.3,Store,North
5037,100,624,5,2025-03-17,0.02,Store,North
5038,179,776,1,2024-02-24,0,Store,South
5039,20,61,2,2024-11-05,0.05,Store,North
5040,181,1984,1,2025-02-05,0.29,Online,East
5041,25,1908,1,2025-01-11,0.04,Online,North
5042,56,1840,5,2025-04-16,0.07,Store,West
5043,135,955,3,2024-06-17,0.26,Store,West
5044,51,884,2,2024-07-03,0.08,Online,East
5045,79,593,4,2025-09-27,0.19,Online,North
5046,153,1387,1,2023-12-07,0.14,Online,East
5047,128,1793,5,2025-06-27,0.19,Store,East
5048,56,481,1,2024-11-07,0.16,Store,West
5049,6,845,1,2024-01-29,0.24,Store,North
5050,102,517,3,2024-09-29,0,Store,West
5051,118,839,2,2024-01-11,0.18,Online,East
5052,38,340,4,2025-05-24,0.21,Store,East
5053,131,1395,5,2024-01-09,0.29,Store,East
5054,151,191,2,2024-02-16,0.07,Online,South
5055,24,417,1,2023-12-13,0.1,Store,West
5056,52,689,3,2025-05-01,0.27,Store,East
5057,43,1212,2,2024-09-29,0.15,Online,North
5058,135,1266,3,2025-09-14,0.11,Store,East
5059,40,685,2,2025-03-30,0.29,Online,North
5060,30,1919,1,2025-10-25,0.01,Online,North
5061,87,691,1,2025-05-06,0.06,Store,North
5062,152,1947,3,2024-01-07,0,Store,North
5063,76,1351,2,2025-03-17,0.19,Online,West
5064,109,593,5,2024-06-22,0.15,Store,West
5065,153,483,4,2024-10-31,0.18,Store,West
5066,104,1222,4,2025-11-27,0.11,Online,South
5067,25,1339,5,2025-03-25,0.14,Online,South
5068,122,1314,1,2024-01-06,0.2,Store,South
5069,18,51,4,2025-06-15,0.01,Online,West
5070,125,141,4,2024-10-05,0.3,Store,East
5071,158,1203,1,2025-01-27,0.07,Online,South
5072,49,1881,1,2024-05-20,0.15,Online,West
5073,166,20,5,2024-06-09,0.02,Store,North
5074,86,1710,5,2025-02-24,0.04,Store,South
5075,127,1876,1,2024-07-03,0.08,Store,East
5076,192,709,3,2025-02-20,0.1,Online,North
5077,81,1700,1,2024-12-29,0.28,Store,South
5078,162,1571,5,2024-06-02,0.14,Online,South
5079,124,1826,4,2024-08-23,0.27,Online,South
5080,80,388,2,2024-11-24,0.28,Store,West
5081,20,563,3,2025-05-02,0.24,Store,West
5082,32,1573,3,2024-05-27,0.04,Online,West
5083,77,1412,3,2024-05-27,0.12,Store,South
5084,199,1804,3,2024-06-16,0.08,Store,South
5085,183,329,2,2024-06-08,0.18,Store,West
5086,102,786,1,2025-03-07,0.13,Online,East
5087,161,786,2,2024-04-11,0.01,Store,North
5088,188,1411,4,2025-02-15,0.23,Online,East
5089,147,1236,5,2025-06-19,0.2,Store,South
5090,59,1372,4,2024-12-15,0.2,Store,South
5091,174,1210,2,2024-02-18,0.13,Online,North
5092,134,640,1,2025-07-30,0.22,Online,North
5093,155,960,2,2024-10-28,0.26,Store,South
5094,102,1714,4,2025-10-21,0.17,Online,South
5095,76,26,5,2024-11-15,0.08,Store,North
5096,38,1521,2,2025-10-16,0.24,Store,South
5097,137,1103,3,2024-08-01,0.23,Online,East
5098,77,1071,3,2024-01-03,0.15,Online,North
5099,196,1345,5,2024-02-02,0.24,Online,East
5100,145,242,5,2025-02-06,0.25,Online,South
5101,37,1499,1,2025-05-15,0.02,Store,West
5102,32,537,2,2024-01-12,0.19,Online,North
5103,72,1992,3,2024-09-28,0.22,Store,North
5104,51,769,2,2025-02-19,0.15,Store,West
5105,160,749,5,2025-10-24,0.27,Online,East
5106,69,1812,1,2025-07-30,0.21,Store,South
5107,9,53,3,2024-04-11,0.08,Store,East
5108,61,1719,5,2024-01-08,0.09,Online,East
5109,159,394,1,2024-12-23,0.16,Online,South
5110,170,1431,4,2024-08-20,0.23,Online,West
5111,193,1824,2,2023-12-19,0.22,Store,West
5112,157,740,4,2025-07-19,0.13,Store,South
5113,20,479,3,2025-10-27,0.12,Store,South
5114,125,1061,3,2025-08-27,0.01,Online,South
5115,98,79,5,2025-04-24,0,Online,West
5116,63,544,5,2025-07-26,0.28,Store,South
5117,149,1198,3,2024-04-06,0.06,Online,South
5118,115,792,2,2024-02-15,0.05,Store,North
5119,61,165,5,2024-12-10,0.19,Online,East
5120,25,977,5,2024-06-14,0.04,Store,East
5121,193,737,1,2024-05-16,0.28,Store,East
5122,117,73,3,2024-09-16,0.14,Store,South
5123,143,1396,2,2025-01-22,0.24,Online,East
5124,156,1072,1,2024-02-08,0.21,Store,North
5125,179,1552,2,2024-05-10,0.11,Online,West
5126,61,1712,3,2025-11-09,0.25,Store,West
5127,151,1926,1,2024-11-26,0.05,Store,South
5128,103,1863,2,2024-01-10,0.23,Store,South
5129,74,1429,4,2024-07-12,0.03,Store,East
5130,131,1642,4,2024-05-11,0.12,Online,East
5131,41,1420,5,2024-03-02,0.12,Store,South
5132,135,809,3,2025-04-12,0.2,Store,North
5133,101,1929,2,2025-04-28,0.14,Store,East
5134,176,1094,4,2024-12-08,0.26,Online,South
5135,161,1531,5,2025-04-23,0.04,Store,East
5136,13,1923,1,2024-09-06,0.21,Online,East
5137,128,1017,5,2024-06-30,0.25,Online,West
5138,36,1160,1,2025-06-29,0.07,Online,South
5139,49,102,1,2024-05-04,0.2,Store,North
5140,79,1287,2,2025-03-05,0.04,Online,South
5141,152,160,3,2025-01-30,0.12,Online,West
5142,47,949,1,2024-02-21,0.29,Online,South
5143,73,329,5,2025-03-14,0.15,Store,South
5144,20,1893,1,2025-11-01,0,Online,South
5145,178,756,3,2024-05-14,0.26,Online,South
5146,63,844,3,2025-07-03,0.1,Store,South
5147,107,123,3,2024-01-20,0.05,Store,East
5148,9,104,2,2025-10-10,0.04,Store,East
5149,173,1606,3,2025-06-13,0.08,Online,South
5150,121,713,3,2025-10-30,0.18,Store,North
5151,168,1560,2,2024-01-12,0.11,Online,South
5152,56,883,4,2025-03-23,0.21,Online,North
5153,125,1709,5,2025-06-28,0.27,Online,West
5154,44,436,5,2023-12-07,0.02,Online,East
5155,90,577,3,2025-06-26,0.21,Store,North
5156,174,1051,4,2024-12-28,0.03,Store,West
5157,190,1548,1,2025-08-04,0.02,Store,North
5158,92,1216,1,2025-01-24,0.16,Online,South
5159,19,1964,3,2024-05-12,0,Online,East
5160,59,460,2,2025-05-22,0.27,Online,North
5161,9,186,3,2024-04-18,0.18,Store,East
5162,150,1331,2,2024-12-13,0,Online,West
5163,102,1411,1,2025-03-21,0.29,Store,North
5164,69,1133,2,2024-06-13,0.28,Online,North
5165,127,1735,5,2025-04-23,0.07,Store,East
5166,74,1814,2,2024-01-01,0.09,Online,North
5167,192,876,2,2024-01-13,0.19,Store,West
5168,57,639,2,2025-03-16,0.02,Store,West
5169,6,1763,5,2025-10-08,0.11,Store,North
5170,50,1888,5,2025-06-07,0.02,Online,North
5171,179,734,2,2024-03-22,0.08,Online,West
5172,90,1773,1,2024-03-29,0.24,Store,East
5173,195,1143,4,2025-03-18,0.18,Online,West
5174,160,1903,4,2025-09-05,0.15,Store,South
5175,95,1947,1,2024-06-22,0.14,Store,North
5176,8,1120,2,2024-02-29,0.06,Store,West
5177,157,907,1,2024-08-18,0.12,Online,East
5178,174,708,4,2025-11-24,0.04,Online,North
5179,70,942,5,2024-05-31,0.09,Store,North
5180,164,1054,5,2023-12-22,0.15,Store,North
5181,103,1899,2,2025-10-15,0.1,Store,North
5182,2,968,5,2024-04-26,0.29,Online,East
5183,119,194,3,2024-06-13,0.24,Online,South
5184,181,3,3,2025-06-24,0.07,Store,South
5185,100,1040,3,2024-03-25,0.16,Store,South
5186,101,1609,4,2025-09-12,0.17,Store,East
5187,44,1286,1,2025-04-26,0.12,Store,East
5188,36,1630,5,2025-10-08,0.05,Store,West
5189,33,957,3,2024-02-14,0.22,Store,North
5190,128,1049,1,2025-07-15,0.2,Online,North
5191,182,1672,2,2024-09-04,0.05,Online,East
5192,137,771,3,2024-02-16,0.06,Online,East
5193,120,632,5,2025-07-05,0.23,Online,North
5194,128,491,3,2025-09-08,0.16,Store,North
5195,48,1046,5,2024-07-05,0.07,Online,East
5196,35,684,3,2024-03-09,0.16,Store,North
5197,47,1910,5,2023-12-11,0.09,Online,East
5198,120,1848,4,2024-10-30,0.17,Online,South
5199,58,730,4,2024-06-09,0.21,Online,South
5200,95,1159,1,2024-01-17,0.07,Online,East
5201,99,1205,5,2025-04-28,0.07,Online,North
5202,84,442,5,2024-05-31,0.13,Store,South
5203,77,1064,5,2025-04-22,0.09,Online,West
5204,132,550,1,2024-11-20,0.13,Online,East
5205,78,1811,3,2025-04-01,0.19,Store,East
5206,186,233,3,2025-05-13,0.28,Online,West
5207,157,227,5,2024-07-15,0.22,Online,North
5208,103,112,5,2024-06-25,0.22,Online,North
5209,177,1568,3,2024-07-06,0.27,Online,East
5210,14,1145,4,2025-11-14,0.19,Store,North
5211,184,848,4,2024-09-09,0.23,Online,West
5212,59,191,5,2024-08-13,0.12,Online,West
5213,68,580,4,2024-07-16,0.11,Store,North
5214,35,1116,4,2025-07-04,0.01,Online,South
5215,132,139,1,2025-10-08,0.3,Store,West
5216,199,19,2,2024-07-21,0.12,Online,South
5217,151,957,4,2025-08-03,0.21,Store,West
5218,155,1428,1,2024-03-15,0.2,Store,West
5219,191,1750,1,2025-01-05,0.14,Store,North
5220,172,1490,5,2024-05-04,0.11,Online,North
5221,53,898,5,2025-02-18,0.03,Store,South
5222,163,1890,2,2023-12-02,0.25,Store,East
5223,66,261,3,2025-06-25,0.04,Online,North
5224,200,460,1,2025-10-03,0.23,Store,West
5225,79,1570,1,2024-03-24,0.17,Online,North
5226,78,528,2,2025-07-30,0.24,Store,West
5227,58,69,2,2025-05-30,0.12,Online,East
5228,179,694,2,2024-01-29,0.02,Online,North
5229,165,1887,4,2024-08-18,0.15,Store,North
5230,122,335,2,2024-09-03,0.22,Store,East
5231,122,497,4,2025-09-21,0.29,Online,South
5232,183,1500,4,2025-03-02,0.02,Online,South
5233,75,1515,4,2024-07-30,0.2,Online,East
5234,97,1450,2,2025-09-10,0.23,Online,South
5235,112,1594,4,2024-12-10,0.15,Online,North
5236,95,733,3,2024-02-22,0.13,Online,East
5237,123,246,2,2024-03-03,0.15,Online,North
5238,65,1234,4,2023-12-16,0.11,Store,East
5239,126,711,2,2024-11-07,0.23,Online,West
5240,180,1093,1,2025-06-03,0.11,Online,West
5241,145,235,2,2025-08-08,0.11,Store,South
5242,59,1347,3,2024-02-17,0.27,Online,West
5243,107,1243,3,2025-01-06,0.21,Store,South
5244,196,463,4,2025-02-22,0.22,Store,North
5245,74,1794,3,2025-11-02,0.26,Online,East
5246,139,1378,4,2025-07-14,0.3,Store,South
5247,133,813,5,2024-06-10,0.06,Online,North
5248,102,412,5,2025-01-07,0.03,Store,North
5249,24,1259,2,2024-08-07,0.08,Online,West
5250,162,1755,1,2025-02-14,0.01,Store,South
5251,138,1962,5,2025-09-03,0.27,Store,South
5252,3,1750,3,2024-07-27,0.03,Store,North
5253,141,729,5,2024-07-12,0.09,Store,East
5254,130,306,1,2024-01-23,0.14,Store,South
5255,144,1891,4,2025-07-27,0.13,Store,North
5256,25,99,1,2024-12-08,0.19,Store,South
5257,24,1949,3,2025-01-03,0.14,Store,East
5258,112,1346,4,2024-10-10,0.15,Store,North
5259,6,114,2,2025-10-16,0.18,Store,North
5260,93,464,1,2024-12-10,0.19,Online,West
5261,73,1640,5,2025-10-12,0.09,Store,South
5262,91,136,4,2024-12-08,0.04,Online,South
5263,21,373,1,2023-11-28,0.1,Store,East
5264,190,536,4,2025-06-03,0.29,Store,West
5265,141,1983,1,2025-02-10,0.27,Store,North
5266,16,13,2,2024-10-14,0.15,Online,South
5267,65,816,4,2024-10-13,0.06,Store,East
5268,130,1394,5,2024-03-01,0.21,Online,West
5269,25,985,5,2024-04-21,0.13,Online,East
5270,141,391,5,2025-01-02,0.03,Online,West
5271,168,1878,3,2024-08-04,0.28,Online,West
5272,36,1480,3,2024-04-05,0.05,Store,West
5273,156,1593,2,2024-12-13,0.06,Store,South
5274,111,829,5,2025-05-07,0.07,Online,South
5275,81,1769,2,2024-10-14,0.23,Online,North
5276,186,618,2,2025-01-15,0.24,Store,North
5277,26,694,4,2025-10-02,0.07,Store,North
5278,94,1737,4,2024-07-27,0.25,Store,South
5279,190,1299,1,2025-02-27,0.02,Store,North
